0.994078,0,0.62892,0,4.71992,0
0.994049,0,0.630639,0,4.71562,0
0.994026,0,0.632519,0,4.71151,0
0.994009,0,0.634172,0,4.70682,0
0.994003,0,0.635371,0,4.70313,0
0.994014,0,0.636069,0,4.702,0
0.994026,0,0.636413,0,4.70188,0
0.994033,0,0.636604,0,4.6991,0
0.994022,0,0.63672,0,4.69552,0
0.993993,0,0.636599,0,4.69588,0
0.993976,0,0.635915,0,4.70104,0
0.993964,0,0.634414,0,4.71249,0
0.993977,0,0.632026,0,4.72854,0
0.994013,0,0.628976,0,4.74637,0
0.99405,0,0.625782,0,4.76407,0
0.994075,0,0.623038,0,4.7811,0
0.994092,0,0.621183,0,4.79317,0
0.994086,0,0.620421,0,4.79765,0
0.994067,0,0.620684,0,4.79644,0
0.994022,0,0.621601,0,4.79378,0
0.993989,0,0.622626,0,4.78944,0
0.993953,0,0.623181,0,4.78649,0
0.993928,0,0.622766,0,4.78726,0
0.993913,0,0.621026,0,4.79222,0
0.993925,0,0.617835,0,4.80211,0
0.993958,0,0.613411,0,4.81704,0
0.994002,0,0.608326,0,4.83567,0
0.994058,0,0.603417,0,4.8515,0
0.994118,0,0.599641,0,4.86087,0
0.994161,0,0.597902,0,4.8627,0
0.994184,0,0.59889,0,4.85192,0
0.994169,0,0.602893,0,4.82562,0
0.994116,0,0.609657,0,4.78527,0
0.994049,0,0.618384,0,4.73326,0
0.993975,0,0.627913,0,4.67507,0
0.993926,0,0.637069,0,4.61871,0
0.993903,0,0.644972,0,4.56798,0
0.993913,0,0.651154,0,4.52685,0
0.993937,0,0.655544,0,4.49685,0
0.993962,0,0.658371,0,4.47671,0
0.993978,0,0.659955,0,4.46665,0
0.993991,0,0.660561,0,4.46335,0
0.993987,0,0.660335,0,4.46462,0
0.993981,0,0.659301,0,4.46982,0
0.993969,0,0.657371,0,4.47864,0
0.993988,0,0.654523,0,4.49222,0
0.994018,0,0.650972,0,4.51307,0
0.994049,0,0.647165,0,4.53562,0
0.994067,0,0.643608,0,4.55757,0
0.994067,0,0.640602,0,4.58095,0
0.994055,0,0.638163,0,4.60119,0
0.994047,0,0.636192,0,4.6196,0
0.994043,0,0.634568,0,4.63401,0
0.994046,0,0.633258,0,4.64553,0
0.994063,0,0.632385,0,4.65518,0
0.994073,0,0.63215,0,4.66152,0
0.994078,0,0.63274,0,4.6631,0
0.994066,0,0.634214,0,4.65617,0
0.994052,0,0.636443,0,4.6422,0
0.994035,0,0.639188,0,4.62313,0
0.994015,0,0.642147,0,4.60299,0
0.99401,0,0.645069,0,4.57948,0
0.994016,0,0.647833,0,4.55677,0
0.994017,0,0.650423,0,4.53456,0
0.994016,0,0.652828,0,4.51527,0
0.993995,0,0.654943,0,4.49988,0
0.993982,0,0.656541,0,4.48761,0
0.993968,0,0.65738,0,4.47866,0
0.993965,0,0.657286,0,4.47564,0
0.993986,0,0.656245,0,4.47627,0
0.994011,0,0.654492,0,4.48048,0
0.994038,0,0.652416,0,4.48732,0
0.994065,0,0.650451,0,4.4925,0
0.994088,0,0.649009,0,4.49442,0
0.994096,0,0.648435,0,4.4918,0
0.994095,0,0.648899,0,4.48595,0
0.994078,0,0.650373,0,4.47542,0
0.99406,0,0.652645,0,4.46057,0
0.994038,0,0.655394,0,4.44546,0
0.994021,0,0.658267,0,4.43131,0
0.993999,0,0.660905,0,4.41951,0
0.993979,0,0.663013,0,4.41222,0
0.993973,0,0.664374,0,4.40791,0
0.993967,0,0.66488,0,4.40858,0
0.993979,0,0.664542,0,4.41132,0
0.993999,0,0.663541,0,4.41723,0
0.994012,0,0.662133,0,4.42591,0
0.994018,0,0.660512,0,4.43628,0
0.994021,0,0.658764,0,4.44512,0
0.994018,0,0.656872,0,4.45649,0
0.994022,0,0.654802,0,4.46932,0
0.994022,0,0.652543,0,4.48602,0
0.99403,0,0.650099,0,4.50297,0
0.994042,0,0.647558,0,4.52092,0
0.994048,0,0.645064,0,4.54059,0
0.994057,0,0.642729,0,4.55843,0
0.994057,0,0.640676,0,4.57589,0
0.994053,0,0.638986,0,4.59178,0
0.994053,0,0.637647,0,4.60529,0
0.994043,0,0.63664,0,4.61814,0
0.994034,0,0.635906,0,4.62727,0
0.994024,0,0.635324,0,4.63587,0
0.994013,0,0.634779,0,4.64351,0
0.994006,0,0.634211,0,4.65003,0
0.994003,0,0.633585,0,4.65378,0
0.993987,0,0.632822,0,4.65841,0
0.993974,0,0.631781,0,4.6644,0
0.993973,0,0.630344,0,4.66978,0
0.993973,0,0.62852,0,4.67686,0
0.993986,0,0.626455,0,4.686,0
0.99401,0,0.624405,0,4.69114,0
0.994027,0,0.622716,0,4.69399,0
0.994035,0,0.621651,0,4.6939,0
0.994033,0,0.621294,0,4.68922,0
0.994034,0,0.621615,0,4.67864,0
0.994043,0,0.622597,0,4.66476,0
0.994061,0,0.624315,0,4.64979,0
0.994075,0,0.626915,0,4.63076,0
0.994095,0,0.630563,0,4.60511,0
0.994103,0,0.635399,0,4.57456,0
0.994107,0,0.641457,0,4.53738,0
0.994088,0,0.648601,0,4.49217,0
0.99406,0,0.656475,0,4.44089,0
0.99402,0,0.664528,0,4.38721,0
0.993991,0,0.672115,0,4.3367,0
0.993981,0,0.678692,0,4.29219,0
0.993962,0,0.683907,0,4.25546,0
0.993966,0,0.687582,0,4.22848,0
0.993982,0,0.689716,0,4.21312,0
0.993998,0,0.690496,0,4.20662,0
0.994014,0,0.690203,0,4.20876,0
0.994022,0,0.689106,0,4.2169,0
0.994015,0,0.687368,0,4.23246,0
0.994009,0,0.684987,0,4.25458,0
0.994002,0,0.681927,0,4.28095,0
0.994003,0,0.678189,0,4.31317,0
0.994004,0,0.673809,0,4.34913,0
0.99401,0,0.668906,0,4.38671,0
0.994027,0,0.663683,0,4.42799,0
0.994034,0,0.658383,0,4.47186,0
0.994043,0,0.653222,0,4.51414,0
0.994058,0,0.648421,0,4.55155,0
0.994078,0,0.644241,0,4.58467,0
0.994089,0,0.640963,0,4.61387,0
0.994091,0,0.638789,0,4.6359,0
0.99409,0,0.637781,0,4.64846,0
0.994079,0,0.637898,0,4.65183,0
0.994068,0,0.638983,0,4.64769,0
0.994048,0,0.640781,0,4.63532,0
0.994033,0,0.642998,0,4.61834,0
0.994019,0,0.645343,0,4.5981,0
0.99401,0,0.647553,0,4.57995,0
0.994008,0,0.649424,0,4.56363,0
0.994006,0,0.650833,0,4.5487,0
0.994018,0,0.651782,0,4.53963,0
0.994026,0,0.652374,0,4.53219,0
0.994037,0,0.65273,0,4.52479,0
0.994042,0,0.653001,0,4.51817,0
0.994048,0,0.653324,0,4.51202,0
0.994033,0,0.65372,0,4.50601,0
0.994033,0,0.654137,0,4.50152,0
0.994026,0,0.654526,0,4.49829,0
0.994013,0,0.654822,0,4.49729,0
0.994014,0,0.654937,0,4.49803,0
0.994003,0,0.65479,0,4.50182,0
0.993994,0,0.654318,0,4.50546,0
0.993993,0,0.653479,0,4.51028,0
0.993996,0,0.652282,0,4.5152,0
0.994011,0,0.650842,0,4.52251,0
0.994032,0,0.649408,0,4.53105,0
0.994051,0,0.648299,0,4.53834,0
0.994053,0,0.647742,0,4.54236,0
0.99405,0,0.647804,0,4.54392,0
0.99404,0,0.648396,0,4.54104,0
0.994038,0,0.649332,0,4.53552,0
0.994031,0,0.650462,0,4.53151,0
0.994033,0,0.651696,0,4.52616,0
0.994022,0,0.652938,0,4.52017,0
0.994015,0,0.654032,0,4.51494,0
0.99401,0,0.654803,0,4.51152,0
0.993999,0,0.655104,0,4.50989,0
0.993999,0,0.654822,0,4.51094,0
0.994018,0,0.653982,0,4.51682,0
0.994027,0,0.652744,0,4.52214,0
0.994038,0,0.651308,0,4.52604,0
0.994026,0,0.64982,0,4.532,0
0.994018,0,0.648281,0,4.5416,0
0.994012,0,0.646655,0,4.55395,0
0.994007,0,0.644927,0,4.57084,0
0.993995,0,0.643038,0,4.58767,0
0.99398,0,0.640864,0,4.6046,0
0.99396,0,0.638253,0,4.62216,0
0.993944,0,0.635013,0,4.64253,0
0.993936,0,0.630992,0,4.66832,0
0.993956,0,0.626245,0,4.69765,0
0.994005,0,0.621183,0,4.72943,0
0.994049,0,0.616517,0,4.75869,0
0.994083,0,0.61302,0,4.77927,0
0.994089,0,0.611242,0,4.78951,0
0.994079,0,0.611368,0,4.79006,0
0.994051,0,0.613231,0,4.78277,0
0.994023,0,0.616439,0,4.76713,0
0.993999,0,0.620533,0,4.74502,0
0.99398,0,0.625077,0,4.71614,0
0.993966,0,0.629753,0,4.68708,0
0.993965,0,0.634332,0,4.6597,0
0.993964,0,0.638659,0,4.63259,0
0.99397,0,0.642669,0,4.60612,0
0.993981,0,0.646355,0,4.58026,0
0.993996,0,0.649799,0,4.55596,0
0.994004,0,0.653124,0,4.53213,0
0.994017,0,0.656427,0,4.50584,0
0.99403,0,0.659808,0,4.48137,0
0.994012,0,0.663275,0,4.45745,0
0.993998,0,0.66661,0,4.43807,0
0.993978,0,0.669482,0,4.4216,0
0.993956,0,0.671542,0,4.40852,0
0.993948,0,0.672474,0,4.40104,0
0.99395,0,0.672097,0,4.40398,0
0.993964,0,0.670434,0,4.41632,0
0.993975,0,0.667664,0,4.43799,0
0.993997,0,0.664045,0,4.4644,0
0.994018,0,0.659912,0,4.49551,0
0.994041,0,0.65566,0,4.52873,0
0.99405,0,0.651678,0,4.56214,0
0.994046,0,0.648195,0,4.59378,0
0.994047,0,0.645288,0,4.61894,0
0.994037,0,0.64297,0,4.63974,0
0.994022,0,0.641136,0,4.6558,0
0.994007,0,0.639599,0,4.66943,0
0.993994,0,0.638153,0,4.67963,0
0.993994,0,0.636645,0,4.68926,0
0.99399,0,0.635047,0,4.69778,0
0.994009,0,0.633439,0,4.70404,0
0.994038,0,0.632052,0,4.70651,0
0.99406,0,0.631268,0,4.70439,0
0.994074,0,0.631436,0,4.69694,0
0.994064,0,0.632732,0,4.68386,0
0.994035,0,0.63503,0,4.66539,0
0.994003,0,0.637897,0,4.64374,0
0.993958,0,0.640745,0,4.62415,0
0.993927,0,0.642951,0,4.6118,0
0.993908,0,0.643993,0,4.60719,0
0.993903,0,0.643574,0,4.60881,0
0.993912,0,0.641661,0,4.61807,0
0.993929,0,0.63845,0,4.63488,0
0.993958,0,0.63432,0,4.658,0
0.993998,0,0.629828,0,4.6824,0
0.99403,0,0.625635,0,4.70529,0
0.994051,0,0.622318,0,4.7225,0
0.994061,0,0.620235,0,4.73437,0
0.994042,0,0.619431,0,4.73802,0
0.994014,0,0.619634,0,4.73585,0
0.993997,0,0.620435,0,4.7322,0
0.993985,0,0.621487,0,4.72698,0
0.993989,0,0.622605,0,4.71794,0
0.99401,0,0.623823,0,4.70664,0
0.99404,0,0.62539,0,4.69246,0
0.994069,0,0.627677,0,4.67213,0
0.994085,0,0.631003,0,4.64559,0
0.994087,0,0.635504,0,4.61248,0
0.994063,0,0.641062,0,4.57599,0
0.994008,0,0.647231,0,4.54018,0
0.993961,0,0.653257,0,4.50792,0
0.993914,0,0.658322,0,4.48128,0
0.993886,0,0.661762,0,4.46308,0
0.993867,0,0.663125,0,4.45451,0
0.993869,0,0.662217,0,4.45876,0
0.993896,0,0.659144,0,4.47614,0
0.993919,0,0.654252,0,4.50431,0
0.993945,0,0.64793,0,4.54066,0
0.993984,0,0.640644,0,4.58285,0
0.994027,0,0.633015,0,4.62963,0
0.994077,0,0.625791,0,4.67408,0
0.994125,0,0.619771,0,4.71304,0
0.994158,0,0.615687,0,4.74214,0
0.994167,0,0.61403,0,4.75673,0
0.994158,0,0.614927,0,4.75785,0
0.994122,0,0.618159,0,4.74631,0
0.994071,0,0.623161,0,4.72199,0
0.994019,0,0.629121,0,4.69062,0
0.993975,0,0.635188,0,4.65725,0
0.993956,0,0.640671,0,4.62628,0
0.993953,0,0.645165,0,4.59914,0
0.993968,0,0.648573,0,4.57628,0
0.993988,0,0.651029,0,4.5566,0
0.994,0,0.652763,0,4.54036,0
0.994017,0,0.653992,0,4.52703,0
0.994031,0,0.654929,0,4.51843,0
0.994037,0,0.655755,0,4.5108,0
0.994038,0,0.656552,0,4.50452,0
0.994022,0,0.657237,0,4.50155,0
0.993983,0,0.657501,0,4.50189,0
0.993972,0,0.656906,0,4.50842,0
0.993966,0,0.655118,0,4.52429,0
0.993959,0,0.651964,0,4.54867,0
0.993975,0,0.647409,0,4.58354,0
0.994004,0,0.641655,0,4.62285,0
0.994032,0,0.635117,0,4.66356,0
0.994062,0,0.628281,0,4.70354,0
0.99408,0,0.62165,0,4.74526,0
0.994095,0,0.615644,0,4.78203,0
0.994093,0,0.61054,0,4.81389,0
0.994092,0,0.606485,0,4.84121,0
0.994074,0,0.603504,0,4.86285,0
0.994071,0,0.601512,0,4.87938,0
0.994069,0,0.600451,0,4.8897,0
0.994074,0,0.600375,0,4.89413,0
0.994096,0,0.601484,0,4.89137,0
0.994112,0,0.604088,0,4.87681,0
0.994097,0,0.608346,0,4.85158,0
0.99407,0,0.614066,0,4.81592,0
0.994023,0,0.620733,0,4.77345,0
0.99398,0,0.627615,0,4.72806,0
0.99396,0,0.634026,0,4.68445,0
0.993957,0,0.639544,0,4.64716,0
0.993969,0,0.644017,0,4.6148,0
0.993976,0,0.647464,0,4.58891,0
0.993971,0,0.649903,0,4.56812,0
0.993962,0,0.651265,0,4.55513,0
0.993955,0,0.651407,0,4.54911,0
0.993959,0,0.650246,0,4.55015,0
0.993986,0,0.647921,0,4.55754,0
0.994015,0,0.644801,0,4.5685,0
0.994066,0,0.641483,0,4.58327,0
0.994103,0,0.638692,0,4.59781,0
0.994128,0,0.637073,0,4.61295,0
0.994107,0,0.636929,0,4.62232,0
0.99406,0,0.638032,0,4.62538,0
0.994001,0,0.6397,0,4.6225,0
0.993955,0,0.641097,0,4.62,0
0.993941,0,0.64155,0,4.62389,0
0.993962,0,0.640837,0,4.6342,0
0.994005,0,0.639252,0,4.65035,0
0.994044,0,0.637375,0,4.66698,0
0.994064,0,0.635773,0,4.67967,0
0.994064,0,0.634786,0,4.68513,0
0.994055,0,0.634487,0,4.68815,0
0.994037,0,0.634722,0,4.68915,0
0.994029,0,0.635225,0,4.6891,0
0.994032,0,0.635821,0,4.68713,0
0.99404,0,0.636476,0,4.68316,0
0.994045,0,0.637229,0,4.67507,0
0.994047,0,0.638144,0,4.66468,0
0.994053,0,0.639245,0,4.65495,0
0.994055,0,0.640513,0,4.64374,0
0.994056,0,0.641942,0,4.63206,0
0.994062,0,0.643532,0,4.62032,0
0.994059,0,0.645254,0,4.60557,0
0.994057,0,0.647036,0,4.58965,0
0.994036,0,0.648715,0,4.57914,0
0.994018,0,0.650015,0,4.57199,0
0.993999,0,0.650628,0,4.56887,0
0.993987,0,0.65029,0,4.57209,0
0.993993,0,0.648866,0,4.58289,0
0.994001,0,0.646422,0,4.6028,0
0.994011,0,0.643143,0,4.62539,0
0.99403,0,0.639331,0,4.65012,0
0.994042,0,0.635346,0,4.67456,0
0.994061,0,0.631511,0,4.69534,0
0.994062,0,0.62812,0,4.7152,0
0.994045,0,0.625284,0,4.73602,0
0.994034,0,0.62294,0,4.75601,0
0.994012,0,0.620944,0,4.7748,0
0.993995,0,0.619081,0,4.79064,0
0.993991,0,0.617169,0,4.80434,0
0.993999,0,0.615221,0,4.81558,0
0.994022,0,0.613489,0,4.82639,0
0.994038,0,0.612338,0,4.83385,0
0.994031,0,0.612017,0,4.8384,0
0.994015,0,0.612491,0,4.83938,0
0.993996,0,0.613515,0,4.83572,0
0.993982,0,0.614807,0,4.82842,0
0.993971,0,0.616107,0,4.81895,0
0.993955,0,0.617175,0,4.80875,0
0.993935,0,0.617754,0,4.80154,0
0.993918,0,0.617582,0,4.80004,0
0.993923,0,0.616455,0,4.80249,0
0.993941,0,0.614408,0,4.81042,0
0.993983,0,0.611781,0,4.8183,0
0.994042,0,0.609233,0,4.82301,0
0.994103,0,0.607668,0,4.82021,0
0.994143,0,0.60796,0,4.80714,0
0.994144,0,0.610631,0,4.78211,0
0.994105,0,0.615629,0,4.74443,0
0.994048,0,0.622364,0,4.69792,0
0.993998,0,0.629996,0,4.64628,0
0.993969,0,0.637707,0,4.5935,0
0.993945,0,0.644856,0,4.54334,0
0.99394,0,0.651011,0,4.50038,0
0.993951,0,0.655969,0,4.46527,0
0.993954,0,0.659729,0,4.43738,0
0.993961,0,0.662358,0,4.41534,0
0.993963,0,0.663926,0,4.39978,0
0.993963,0,0.664466,0,4.3919,0
0.993962,0,0.663986,0,4.38952,0
0.993971,0,0.662515,0,4.39255,0
0.993977,0,0.660113,0,4.40719,0
0.993984,0,0.656925,0,4.43233,0
0.994002,0,0.653171,0,4.46221,0
0.994004,0,0.649075,0,4.49452,0
0.993997,0,0.644736,0,4.52591,0
0.993983,0,0.640098,0,4.55897,0
0.993997,0,0.635135,0,4.59365,0
0.994016,0,0.630034,0,4.62814,0
0.994045,0,0.625178,0,4.66335,0
0.994072,0,0.621018,0,4.6947,0
0.994099,0,0.618048,0,4.71881,0
0.994117,0,0.616703,0,4.73315,0
0.994117,0,0.617265,0,4.73841,0
0.994087,0,0.619745,0,4.73309,0
0.994041,0,0.623765,0,4.71934,0
0.993981,0,0.628561,0,4.70161,0
0.993916,0,0.633133,0,4.68202,0
0.993885,0,0.636566,0,4.6657,0
0.993885,0,0.638334,0,4.65715,0
0.993917,0,0.63844,0,4.65484,0
0.993959,0,0.637304,0,4.6568,0
0.993991,0,0.635506,0,4.66245,0
0.994011,0,0.633539,0,4.6668,0
0.994021,0,0.631705,0,4.66923,0
0.994046,0,0.630232,0,4.66973,0
0.99407,0,0.629435,0,4.66541,0
0.994091,0,0.629665,0,4.65195,0
0.994099,0,0.631164,0,4.63282,0
0.994076,0,0.633883,0,4.60549,0
0.994041,0,0.637425,0,4.57308,0
0.994006,0,0.641187,0,4.5429,0
0.994002,0,0.644649,0,4.51434,0
0.994003,0,0.647569,0,4.48741,0
0.994028,0,0.649979,0,4.46448,0
0.994051,0,0.652124,0,4.44245,0
0.994065,0,0.654287,0,4.42213,0
0.994065,0,0.656634,0,4.40169,0
0.994063,0,0.659189,0,4.38133,0
0.994058,0,0.66187,0,4.36147,0
0.994049,0,0.66454,0,4.34304,0
0.994047,0,0.667049,0,4.32802,0
0.994041,0,0.669273,0,4.31564,0
0.994038,0,0.671099,0,4.30573,0
0.994034,0,0.672431,0,4.3047,0
0.994024,0,0.673158,0,4.30614,0
0.994008,0,0.673101,0,4.31281,0
0.993999,0,0.67208,0,4.32544,0
0.994,0,0.669996,0,4.34534,0
0.994001,0,0.666855,0,4.3706,0
0.994015,0,0.662792,0,4.40281,0
0.994037,0,0.658075,0,4.4369,0
0.994059,0,0.653093,0,4.47253,0
0.994065,0,0.648231,0,4.50577,0
0.994062,0,0.64371,0,4.53729,0
0.994073,0,0.639628,0,4.56864,0
0.994088,0,0.636146,0,4.59646,0
0.994107,0,0.633544,0,4.61739,0
0.994112,0,0.632079,0,4.63398,0
0.994103,0,0.631824,0,4.64585,0
0.994069,0,0.632578,0,4.64797,0
0.994033,0,0.633903,0,4.64348,0
0.994005,0,0.635266,0,4.63616,0
0.993991,0,0.636237,0,4.62702,0
0.994008,0,0.636664,0,4.61928,0
0.99404,0,0.636728,0,4.61294,0
0.994072,0,0.636833,0,4.60566,0
0.994091,0,0.637414,0,4.59606,0
0.994097,0,0.638722,0,4.58039,0
0.994092,0,0.640755,0,4.55942,0
0.994081,0,0.643399,0,4.53512,0
0.994066,0,0.646468,0,4.50736,0
0.994058,0,0.649732,0,4.4763,0
0.994043,0,0.652933,0,4.45151,0
0.994032,0,0.655813,0,4.43403,0
0.994019,0,0.658169,0,4.42093,0
0.994021,0,0.659846,0,4.41234,0
0.99402,0,0.66081,0,4.40657,0
0.99401,0,0.661027,0,4.40441,0
0.994007,0,0.660447,0,4.41015,0
0.994004,0,0.659047,0,4.4222,0
0.994015,0,0.656849,0,4.43924,0
0.994022,0,0.654011,0,4.45868,0
0.994043,0,0.650809,0,4.47826,0
0.994058,0,0.64756,0,4.49649,0
0.994089,0,0.644621,0,4.51177,0
0.994107,0,0.642379,0,4.526,0
0.994129,0,0.641186,0,4.53497,0
0.994136,0,0.64132,0,4.53434,0
0.99413,0,0.642898,0,4.52489,0
0.994096,0,0.645759,0,4.50666,0
0.994069,0,0.649487,0,4.48524,0
0.994037,0,0.653561,0,4.46332,0
0.994017,0,0.657477,0,4.44177,0
0.994017,0,0.6609,0,4.42128,0
0.994017,0,0.663682,0,4.40413,0
0.994022,0,0.665807,0,4.39076,0
0.994013,0,0.66729,0,4.37924,0
0.994006,0,0.668042,0,4.37079,0
0.993992,0,0.667918,0,4.36704,0
0.993987,0,0.666791,0,4.36863,0
0.993993,0,0.664631,0,4.37512,0
0.994011,0,0.661581,0,4.38884,0
0.994045,0,0.657982,0,4.4087,0
0.994079,0,0.654361,0,4.43266,0
0.99411,0,0.651323,0,4.45611,0
0.994128,0,0.649395,0,4.47388,0
0.994122,0,0.648885,0,4.48549,0
0.994088,0,0.649726,0,4.49063,0
0.994038,0,0.651424,0,4.49206,0
0.993977,0,0.653208,0,4.49439,0
0.993931,0,0.654235,0,4.49808,0
0.993909,0,0.653828,0,4.50817,0
0.993905,0,0.651654,0,4.52902,0
0.993943,0,0.647824,0,4.55533,0
0.993999,0,0.64292,0,4.58266,0
0.994045,0,0.637801,0,4.60942,0
0.994066,0,0.633239,0,4.63578,0
0.994065,0,0.629699,0,4.65756,0
0.994045,0,0.627281,0,4.6741,0
0.994014,0,0.625775,0,4.68577,0
0.994002,0,0.624878,0,4.69101,0
0.99401,0,0.624448,0,4.6945,0
0.994017,0,0.624566,0,4.69522,0
0.994018,0,0.625369,0,4.69087,0
0.994003,0,0.626813,0,4.68141,0
0.99396,0,0.628566,0,4.67229,0
0.993919,0,0.630003,0,4.6648,0
0.993912,0,0.630489,0,4.66361,0
0.993908,0,0.629704,0,4.66816,0
0.993942,0,0.627693,0,4.6785,0
0.993966,0,0.624785,0,4.69501,0
0.994002,0,0.621419,0,4.71505,0
0.994043,0,0.618089,0,4.73358,0
0.994076,0,0.615384,0,4.74967,0
0.994107,0,0.613873,0,4.7585,0
0.994118,0,0.613991,0,4.75443,0
0.994108,0,0.615895,0,4.73929,0
0.994079,0,0.619412,0,4.71384,0
0.994043,0,0.624061,0,4.68158,0
0.994007,0,0.6292,0,4.64584,0
0.993987,0,0.634242,0,4.60937,0
0.993986,0,0.638806,0,4.57344,0
0.993998,0,0.642775,0,4.54095,0
0.994007,0,0.646202,0,4.51123,0
0.994019,0,0.649213,0,4.48591,0
0.994016,0,0.651878,0,4.46178,0
0.994015,0,0.654199,0,4.44131,0
0.993992,0,0.656067,0,4.42376,0
0.993979,0,0.657246,0,4.41341,0
0.993964,0,0.657477,0,4.41316,0
0.993944,0,0.65651,0,4.42222,0
0.993949,0,0.654205,0,4.43862,0
0.993965,0,0.650633,0,4.46301,0
0.994,0,0.646154,0,4.4932,0
