0,-100,0,0
0,-99.98,2.2543e-313,4.74794e-157
0,-99.96,9.06614e-313,9.52163e-157
0,-99.94,2.05835e-312,1.43469e-156
0,-99.92,3.70565e-312,1.92501e-156
0,-99.9,5.8843e-312,2.42576e-156
0,-99.88,8.64161e-312,2.93966e-156
0,-99.86,1.20375e-311,3.46951e-156
0,-99.84,1.61456e-311,4.01816e-156
0,-99.82,2.10553e-311,4.58861e-156
0,-99.8,2.68732e-311,5.18394e-156
0,-99.78,3.37257e-311,5.80738e-156
0,-99.76,4.17614e-311,6.46231e-156
0,-99.74,5.11551e-311,7.15228e-156
0,-99.72,6.21108e-311,7.88104e-156
0,-99.7,7.48663e-311,8.65253e-156
0,-99.68,8.96987e-311,9.47094e-156
0,-99.66,1.0693e-310,1.03407e-155
0,-99.64,1.26935e-310,1.12666e-155
0,-99.62,1.50148e-310,1.22535e-155
0,-99.6,1.77073e-310,1.33069e-155
0,-99.58,2.08294e-310,1.44324e-155
0,-99.56,2.44491e-310,1.56362e-155
0,-99.54,2.86448e-310,1.69248e-155
0,-99.52,3.35079e-310,1.83052e-155
0,-99.5,3.91437e-310,1.97848e-155
0,-99.48,4.56749e-310,2.13717e-155
0,-99.46,5.32432e-310,2.30745e-155
0,-99.44,6.2013e-310,2.49024e-155
0,-99.42,7.21748e-310,2.68654e-155
0,-99.4,8.39492e-310,2.8974e-155
0,-99.38,9.75922e-310,3.12397e-155
0,-99.36,1.134e-309,3.36749e-155
0,-99.34,1.31716e-309,3.62926e-155
0,-99.32,1.52937e-309,3.91072e-155
0,-99.3,1.77526e-309,4.21338e-155
0,-99.28,2.06015e-309,4.53889e-155
0,-99.26,2.39024e-309,4.88901e-155
0,-99.24,2.7727e-309,5.26564e-155
0,-99.22,3.21583e-309,5.67083e-155
0,-99.2,3.72926e-309,6.10677e-155
0,-99.18,4.32414e-309,6.57582e-155
0,-99.16,5.01338e-309,7.08053e-155
0,-99.14,5.81197e-309,7.62363e-155
0,-99.12,6.73724e-309,8.20807e-155
0,-99.1,7.8093e-309,8.83702e-155
0,-99.08,9.05142e-309,9.51389e-155
0,-99.06,1.04906e-308,1.02424e-154
0,-99.04,1.21581e-308,1.10264e-154
0,-99.02,1.409e-308,1.18701e-154
0,-99,1.63285e-308,1.27783e-154
0,-98.98,1.89221e-308,1.37558e-154
0,-98.96,2.19271e-308,1.48078e-154
0,-98.94,2.54088e-308,1.59401e-154
0,-98.92,2.94428e-308,1.71589e-154
0,-98.9,3.41168e-308,1.84707e-154
0,-98.88,3.95322e-308,1.98827e-154
0,-98.86,4.58067e-308,2.14025e-154
0,-98.84,5.30766e-308,2.30384e-154
0,-98.82,6.14997e-308,2.47991e-154
0,-98.8,7.1259e-308,2.66944e-154
0,-98.78,8.25665e-308,2.87344e-154
0,-98.76,9.56678e-308,3.09302e-154
0,-98.74,1.10847e-307,3.32938e-154
0,-98.72,1.28435e-307,3.58378e-154
0,-98.7,1.48813e-307,3.85763e-154
0,-98.68,1.72423e-307,4.15238e-154
0,-98.66,1.99779e-307,4.46966e-154
0,-98.64,2.31474e-307,4.81117e-154
0,-98.62,2.68197e-307,5.17878e-154
0,-98.6,3.10746e-307,5.57446e-154
0,-98.58,3.60045e-307,6.00037e-154
0,-98.56,4.17164e-307,6.45882e-154
0,-98.54,4.83344e-307,6.9523e-154
0,-98.52,5.60023e-307,7.48347e-154
0,-98.5,6.48866e-307,8.05522e-154
0,-98.48,7.51802e-307,8.67065e-154
0,-98.46,8.71068e-307,9.3331e-154
0,-98.44,1.00925e-306,1.00462e-153
0,-98.42,1.16936e-306,1.08137e-153
0,-98.4,1.35487e-306,1.16399e-153
0,-98.38,1.5698e-306,1.25292e-153
0,-98.36,1.81883e-306,1.34864e-153
0,-98.34,2.10736e-306,1.45168e-153
0,-98.32,2.44167e-306,1.56258e-153
0,-98.3,2.82901e-306,1.68197e-153
0,-98.28,3.27779e-306,1.81047e-153
0,-98.26,3.79777e-306,1.94879e-153
0,-98.24,4.40023e-306,2.09767e-153
0,-98.22,5.09827e-306,2.25793e-153
0,-98.2,5.90704e-306,2.43044e-153
0,-98.18,6.84411e-306,2.61612e-153
0,-98.16,7.92983e-306,2.81599e-153
0,-98.14,9.18778e-306,3.03114e-153
0,-98.12,1.06453e-305,3.26271e-153
0,-98.1,1.2334e-305,3.51198e-153
0,-98.08,1.42906e-305,3.7803e-153
0,-98.06,1.65576e-305,4.06911e-153
0,-98.04,1.91843e-305,4.37999e-153
0,-98.02,2.22276e-305,4.71461e-153
0,-98,2.57537e-305,5.07481e-153
0,-97.98,2.98391e-305,5.46252e-153
0,-97.96,3.45727e-305,5.87985e-153
0,-97.94,4.00571e-305,6.32907e-153
0,-97.92,4.64116e-305,6.81261e-153
0,-97.9,5.37741e-305,7.33309e-153
0,-97.88,6.23046e-305,7.89333e-153
0,-97.86,7.21884e-305,8.49637e-153
0,-97.84,8.364e-305,9.14549e-153
0,-97.82,9.69083e-305,9.8442e-153
0,-97.8,1.12281e-304,1.05963e-152
0,-97.78,1.30093e-304,1.14058e-152
0,-97.76,1.50731e-304,1.22772e-152
0,-97.74,1.74642e-304,1.32152e-152
0,-97.72,2.02346e-304,1.42248e-152
0,-97.7,2.34445e-304,1.53116e-152
0,-97.68,2.71637e-304,1.64814e-152
0,-97.66,3.14728e-304,1.77406e-152
0,-97.64,3.64655e-304,1.90959e-152
0,-97.62,4.22502e-304,2.05549e-152
0,-97.6,4.89526e-304,2.21252e-152
0,-97.58,5.67182e-304,2.38156e-152
0,-97.56,6.57158e-304,2.56351e-152
0,-97.54,7.61406e-304,2.75936e-152
0,-97.52,8.82192e-304,2.97017e-152
0,-97.5,1.02214e-303,3.19709e-152
0,-97.48,1.18429e-303,3.44135e-152
0,-97.46,1.37216e-303,3.70426e-152
0,-97.44,1.58983e-303,3.98727e-152
0,-97.42,1.84203e-303,4.29189e-152
0,-97.4,2.13424e-303,4.61979e-152
0,-97.38,2.47281e-303,4.97274e-152
0,-97.36,2.86509e-303,5.35265e-152
0,-97.34,3.31959e-303,5.76159e-152
0,-97.32,3.8462e-303,6.20177e-152
0,-97.3,4.45634e-303,6.67558e-152
0,-97.28,5.16327e-303,7.18559e-152
0,-97.26,5.98235e-303,7.73457e-152
0,-97.24,6.93137e-303,8.32548e-152
0,-97.22,8.03093e-303,8.96154e-152
0,-97.2,9.30492e-303,9.6462e-152
0,-97.18,1.0781e-302,1.03832e-151
0,-97.16,1.24913e-302,1.11764e-151
0,-97.14,1.44728e-302,1.20303e-151
0,-97.12,1.67687e-302,1.29494e-151
0,-97.1,1.94288e-302,1.39387e-151
0,-97.08,2.25109e-302,1.50036e-151
0,-97.06,2.6082e-302,1.61499e-151
0,-97.04,3.02195e-302,1.73838e-151
0,-97.02,3.50134e-302,1.87119e-151
0,-97,4.05677e-302,2.01414e-151
0,-96.98,4.70032e-302,2.16802e-151
0,-96.96,5.44596e-302,2.33366e-151
0,-96.94,6.30988e-302,2.51195e-151
0,-96.92,7.31085e-302,2.70386e-151
0,-96.9,8.47061e-302,2.91043e-151
0,-96.88,9.81435e-302,3.13279e-151
0,-96.86,1.13713e-301,3.37213e-151
0,-96.84,1.31751e-301,3.62976e-151
0,-96.82,1.52652e-301,3.90707e-151
0,-96.8,1.76868e-301,4.20557e-151
0,-96.78,2.04925e-301,4.52687e-151
0,-96.76,2.37434e-301,4.87272e-151
0,-96.74,2.75099e-301,5.24499e-151
0,-96.72,3.1874e-301,5.6457e-151
0,-96.7,3.69303e-301,6.07703e-151
0,-96.68,4.27888e-301,6.54131e-151
