Observables 
<E1>: -211.584
<E2>: 44778.5
<E4>: 2.00703e+09
<M1>: -0.49
<M2>: 137.364
<M4>: 43580.7
SDE: 3.27703
SDM: 11.71
SDOME: 0.103681
SDOMM: 0.370488
X: 0.397465
Cv: 0.0310733
gTL: 0.34517
